timestamp,stock,price,volume_ratio,pct_change,signal
2026-02-14 22:40:32,HINDUNILVR,2301.199951171875,1.09,-3.19,Neutral,Medium
2026-02-14 22:40:32,ICICIBANK,1415.0,1.23,-0.78,Neutral,Low
2026-02-14 22:40:32,KOTAKBANK,421.8999938964844,0.51,-1.39,Neutral,Low
2026-02-14 22:40:32,BHARTIARTL,1995.0,1.56,-0.94,Neutral,Low
2026-02-14 22:40:32,ITC,313.6000061035156,1.55,-0.74,Neutral,Low
2026-02-14 22:40:32,SBIN,1196.0999755859375,1.19,0.69,Neutral,Low
2026-02-14 22:40:32,ASIANPAINT,2367.699951171875,0.99,-1.55,Neutral,Low
2026-02-14 22:40:32,LT,4172.0,1.02,-0.42,Neutral,Low
2026-02-14 22:40:32,AXISBANK,1330.199951171875,0.79,-0.68,Neutral,Low
2026-02-14 22:40:32,MARUTI,15211.0,1.91,-0.69,Neutral,Low
2026-02-14 22:40:32,SUNPHARMA,1699.0999755859375,2.15,-0.92,Neutral,Low
2026-02-14 22:40:32,TITAN,4179.2001953125,1.53,-1.85,Neutral,Medium
2026-02-14 22:40:32,NESTLEIND,1283.9000244140625,1.55,-1.98,Neutral,Medium
2026-02-14 22:40:32,ULTRACEMCO,12963.0,3.09,-0.32,Neutral,High
2026-02-14 22:40:32,WIPRO,214.3800048828125,1.55,1.61,Neutral,Medium
2026-02-14 22:40:32,HCLTECH,1458.0,2.04,1.97,Neutral,Medium
2026-02-14 23:04:32,SHRIRAMFIN,1064.0,1.07,-1.65,Neutral,Low
2026-02-14 23:05:04,SHRIRAMFIN,1064.0,1.07,-1.65,Neutral,Low
2026-02-14 23:05:04,ABFRL,73.30000305175781,0.45,5.38,Neutral,High
2026-02-14 23:05:15,SHRIRAMFIN,1064.0,1.07,-1.65,Neutral,Low
2026-02-14 23:05:15,ABFRL,73.30000305175781,0.45,5.38,Neutral,High
2026-02-14 23:05:15,BALKRISIND,2605.0,1.41,-0.83,Neutral,Low
2026-02-14 23:05:35,SHRIRAMFIN,1064.0,1.07,-1.65,Neutral,Low
2026-02-14 23:05:35,ABFRL,73.30000305175781,0.45,5.38,Neutral,High
2026-02-14 23:05:35,ASHOKLEY,204.7100067138672,2.03,-2.61,SELLING,Medium
2026-02-14 23:05:35,BALKRISIND,2605.0,1.41,-0.83,Neutral,Low
2026-02-14 23:05:58,TCS,2692.199951171875,1.68,3.91,BUYING,High
2026-02-14 23:05:58,SHRIRAMFIN,1064.0,1.07,-1.65,Neutral,Low
2026-02-14 23:05:58,ABFRL,73.30000305175781,0.45,5.38,Neutral,High
2026-02-14 23:05:58,ASHOKLEY,204.7100067138672,2.03,-2.61,SELLING,Medium
2026-02-14 23:05:58,BALKRISIND,2605.0,1.41,-0.83,Neutral,Low
2026-02-14 23:08:25,TCS,2692.199951171875,1.68,3.91,BUYING,High
2026-02-14 23:08:25,SHRIRAMFIN,1064.0,1.07,-1.65,Neutral,Low
2026-02-14 23:08:25,ABFRL,73.30000305175781,0.45,5.38,Neutral,High
2026-02-14 23:08:25,ASHOKLEY,204.7100067138672,2.03,-2.61,SELLING,Medium
2026-02-14 23:08:25,BALKRISIND,2605.0,1.41,-0.83,Neutral,Low
2026-02-14 23:08:43,TCS,2692.199951171875,1.68,3.91,BUYING,High
2026-02-14 23:08:43,SHRIRAMFIN,1064.0,1.07,-1.65,Neutral,Low
2026-02-14 23:08:43,ABFRL,73.30000305175781,0.45,5.38,Neutral,High
2026-02-14 23:08:43,ASHOKLEY,204.7100067138672,2.03,-2.61,SELLING,Medium
2026-02-14 23:08:43,BALKRISIND,2605.0,1.41,-0.83,Neutral,Low
2026-02-14 23:08:55,TCS,2692.199951171875,1.68,3.91,BUYING,High
2026-02-14 23:08:55,SHRIRAMFIN,1064.0,1.07,-1.65,Neutral,Low
2026-02-14 23:08:55,ABFRL,73.30000305175781,0.45,5.38,Neutral,High
2026-02-14 23:08:55,ASHOKLEY,204.7100067138672,2.03,-2.61,SELLING,Medium
2026-02-14 23:08:55,BALKRISIND,2605.0,1.41,-0.83,Neutral,Low
2026-02-14 23:18:44,RELIANCE,1418.800048828125,1.2,-1.85,Neutral,Medium
2026-02-14 23:18:44,TCS,2692.199951171875,1.68,3.91,BUYING,High
2026-02-14 23:18:44,HDFCBANK,904.0,0.67,-1.09,Neutral,Low
2026-02-14 23:18:44,INFY,1369.0999755859375,1.23,6.04,Neutral,High
2026-02-14 23:18:44,HINDUNILVR,2301.199951171875,1.09,-3.19,Neutral,Medium
2026-02-14 23:18:44,ICICIBANK,1415.0,1.23,-0.78,Neutral,Low
2026-02-14 23:18:44,KOTAKBANK,421.8999938964844,0.51,-1.39,Neutral,Low
2026-02-14 23:18:44,BHARTIARTL,1995.0,1.56,-0.94,Neutral,Low
2026-02-14 23:18:44,ITC,313.6000061035156,1.55,-0.74,Neutral,Low
2026-02-14 23:18:44,SBIN,1196.0999755859375,1.19,0.69,Neutral,Low
2026-02-14 23:18:44,ASIANPAINT,2367.699951171875,0.99,-1.55,Neutral,Low
2026-02-14 23:18:44,LT,4172.0,1.02,-0.42,Neutral,Low
2026-02-14 23:18:44,AXISBANK,1330.199951171875,0.79,-0.68,Neutral,Low
2026-02-14 23:18:44,MARUTI,15211.0,1.91,-0.69,Neutral,Low
2026-02-14 23:18:44,SUNPHARMA,1699.0999755859375,2.15,-0.92,Neutral,Low
2026-02-14 23:18:44,TITAN,4179.2001953125,1.53,-1.85,Neutral,Medium
2026-02-14 23:18:44,NESTLEIND,1283.9000244140625,1.55,-1.98,Neutral,Medium
2026-02-14 23:18:44,ULTRACEMCO,12963.0,3.09,-0.32,Neutral,High
2026-02-14 23:18:44,WIPRO,214.3800048828125,1.55,1.61,Neutral,Medium
2026-02-14 23:18:44,HCLTECH,1458.0,2.04,1.97,Neutral,Medium
2026-02-14 23:19:10,RELIANCE,1418.800048828125,1.2,-1.85,Neutral,Medium
2026-02-14 23:19:10,TCS,2692.199951171875,1.68,3.91,BUYING,High
2026-02-14 23:19:10,HDFCBANK,904.0,0.67,-1.09,Neutral,Low
2026-02-14 23:19:10,INFY,1369.0999755859375,1.23,6.04,Neutral,High
2026-02-14 23:19:10,HINDUNILVR,2301.199951171875,1.09,-3.19,Neutral,Medium
2026-02-14 23:19:10,ICICIBANK,1415.0,1.23,-0.78,Neutral,Low
2026-02-14 23:19:10,KOTAKBANK,421.8999938964844,0.51,-1.39,Neutral,Low
2026-02-14 23:19:10,BHARTIARTL,1995.0,1.56,-0.94,Neutral,Low
2026-02-14 23:19:10,ITC,313.6000061035156,1.55,-0.74,Neutral,Low
2026-02-14 23:19:10,SBIN,1196.0999755859375,1.19,0.69,Neutral,Low
2026-02-14 23:19:10,ASIANPAINT,2367.699951171875,0.99,-1.55,Neutral,Low
2026-02-14 23:19:10,LT,4172.0,1.02,-0.42,Neutral,Low
2026-02-14 23:19:10,AXISBANK,1330.199951171875,0.79,-0.68,Neutral,Low
2026-02-14 23:19:10,MARUTI,15211.0,1.91,-0.69,Neutral,Low
2026-02-14 23:19:10,SUNPHARMA,1699.0999755859375,2.15,-0.92,Neutral,Low
2026-02-14 23:19:10,TITAN,4179.2001953125,1.53,-1.85,Neutral,Medium
2026-02-14 23:19:10,NESTLEIND,1283.9000244140625,1.55,-1.98,Neutral,Medium
2026-02-14 23:19:10,ULTRACEMCO,12963.0,3.09,-0.32,Neutral,High
2026-02-14 23:19:10,WIPRO,214.3800048828125,1.55,1.61,Neutral,Medium
2026-02-14 23:19:10,HCLTECH,1458.0,2.04,1.97,Neutral,Medium
2026-02-14 23:28:52,RELIANCE,1418.800048828125,1.2,-1.85,Neutral,Medium
2026-02-14 23:28:52,TCS,2692.199951171875,1.68,3.91,BUYING,High
2026-02-14 23:28:52,HDFCBANK,904.0,0.67,-1.09,Neutral,Low
2026-02-14 23:28:52,INFY,1369.0999755859375,1.23,6.04,Neutral,High
2026-02-14 23:28:52,HINDUNILVR,2301.199951171875,1.09,-3.19,Neutral,Medium
2026-02-14 23:28:52,ICICIBANK,1415.0,1.23,-0.78,Neutral,Low
2026-02-14 23:28:52,KOTAKBANK,421.8999938964844,0.51,-1.39,Neutral,Low
2026-02-14 23:28:52,BHARTIARTL,1995.0,1.56,-0.94,Neutral,Low
2026-02-14 23:28:52,ITC,313.6000061035156,1.55,-0.74,Neutral,Low
2026-02-14 23:28:52,SBIN,1196.0999755859375,1.19,0.69,Neutral,Low
2026-02-14 23:28:52,ASIANPAINT,2367.699951171875,0.99,-1.55,Neutral,Low
2026-02-14 23:28:52,LT,4172.0,1.02,-0.42,Neutral,Low
2026-02-14 23:28:52,AXISBANK,1330.199951171875,0.79,-0.68,Neutral,Low
2026-02-14 23:28:52,MARUTI,15211.0,1.91,-0.69,Neutral,Low
2026-02-14 23:28:52,SUNPHARMA,1699.0999755859375,2.15,-0.92,Neutral,Low
2026-02-14 23:28:52,TITAN,4179.2001953125,1.53,-1.85,Neutral,Medium
2026-02-14 23:28:52,NESTLEIND,1283.9000244140625,1.55,-1.98,Neutral,Medium
2026-02-14 23:28:52,ULTRACEMCO,12963.0,3.09,-0.32,Neutral,High
2026-02-14 23:28:52,WIPRO,214.3800048828125,1.55,1.61,Neutral,Medium
2026-02-14 23:28:52,HCLTECH,1458.0,2.04,1.97,Neutral,Medium
